;Date;Index;Value
1450;13/07/2021;Abertura;316.268890
1451;14/07/2021;Abertura;308.952606
1452;15/07/2021;Abertura;309.500641
1453;16/07/2021;Abertura;315.691101
1454;17/07/2021;Abertura;302.934845
1455;18/07/2021;Abertura;300.595978
1456;19/07/2021;Abertura;302.268219
1457;20/07/2021;Abertura;280.564972
1458;21/07/2021;Abertura;264.494751
1459;22/07/2021;Abertura;293.142670
1460;23/07/2021;Abertura;293.601318
1461;24/07/2021;Abertura;299.047852
1462;25/07/2021;Abertura;301.846619
1463;26/07/2021;Abertura;302.732880
1464;27/07/2021;Abertura;304.124268
1465;28/07/2021;Abertura;314.055115
1466;29/07/2021;Abertura;313.619232
1467;30/07/2021;Abertura;317.064087
1468;31/07/2021;Abertura;322.538879
1469;01/08/2021;Abertura;332.292694
1470;02/08/2021;Abertura;332.923218
1471;03/08/2021;Abertura;330.872040
1472;04/08/2021;Abertura;323.506073
1473;05/08/2021;Abertura;334.912720
1474;06/08/2021;Abertura;337.947968
1475;07/08/2021;Abertura;342.376434
1476;08/08/2021;Abertura;356.266541
1477;09/08/2021;Abertura;341.916290
1478;10/08/2021;Abertura;354.449615
1479;11/08/2021;Abertura;372.093719
1480;12/08/2021;Abertura;391.405273
1481;13/08/2021;Abertura;386.044067
1482;14/08/2021;Abertura;410.783539
1483;15/08/2021;Abertura;408.982208
1484;16/08/2021;Abertura;414.357666
1485;17/08/2021;Abertura;416.069122
1486;18/08/2021;Abertura;401.882050
1487;19/08/2021;Abertura;396.494385
1488;20/08/2021;Abertura;430.975037
1489;21/08/2021;Abertura;455.133392
1490;22/08/2021;Abertura;449.225616
1491;23/08/2021;Abertura;449.105469
1492;24/08/2021;Abertura;500.217712
1493;25/08/2021;Abertura;472.202026
1494;26/08/2021;Abertura;503.552490
1495;27/08/2021;Abertura;478.630157
1496;28/08/2021;Abertura;494.670624
1497;29/08/2021;Abertura;486.208588
1498;30/08/2021;Abertura;480.289948
1499;31/08/2021;Abertura;460.623993
1500;01/09/2021;Abertura;464.272919
1501;02/09/2021;Abertura;489.859894
1502;03/09/2021;Abertura;483.756592
1503;04/09/2021;Abertura;488.407013
1504;05/09/2021;Abertura;497.704865
1505;06/09/2021;Abertura;504.698090
1506;07/09/2021;Abertura;496.036346
1507;08/09/2021;Abertura;417.918884
1508;09/09/2021;Abertura;405.580597
1509;10/09/2021;Abertura;421.268890
1510;11/09/2021;Abertura;401.263489
1511;12/09/2021;Abertura;405.399170
1512;13/09/2021;Abertura;416.796600
1513;14/09/2021;Abertura;399.206787
1514;15/09/2021;Abertura;414.493500
1515;16/09/2021;Abertura;431.290588
1516;17/09/2021;Abertura;424.403564
1517;18/09/2021;Abertura;406.462433
1518;19/09/2021;Abertura;410.603119
1519;20/09/2021;Abertura;408.513550
1520;21/09/2021;Abertura;364.053528
1521;22/09/2021;Abertura;343.665405
1522;23/09/2021;Abertura;379.155670
1523;24/09/2021;Abertura;383.806305
1524;25/09/2021;Abertura;355.407379
1525;26/09/2021;Abertura;349.880676
1526;27/09/2021;Abertura;344.651703
1527;28/09/2021;Abertura;335.807556
1528;29/09/2021;Abertura;333.397919
1529;30/09/2021;Abertura;367.786011
1530;01/10/2021;Abertura;387.635986
1531;02/10/2021;Abertura;421.477081
1532;03/10/2021;Abertura;427.351105
1533;04/10/2021;Abertura;430.584503
1534;05/10/2021;Abertura;426.214203
1535;06/10/2021;Abertura;442.406250
1536;07/10/2021;Abertura;434.961914
1537;08/10/2021;Abertura;438.475250
1538;09/10/2021;Abertura;418.755981
1539;10/10/2021;Abertura;421.795685
1540;11/10/2021;Abertura;404.527466
1541;12/10/2021;Abertura;413.486755
1542;13/10/2021;Abertura;444.405640
1543;14/10/2021;Abertura;470.538666
1544;15/10/2021;Abertura;472.600403
1545;16/10/2021;Abertura;473.994690
1546;17/10/2021;Abertura;465.722107
1547;18/10/2021;Abertura;470.914429
1548;19/10/2021;Abertura;485.099426
1549;20/10/2021;Abertura;488.053833
1550;21/10/2021;Abertura;501.347839
1551;22/10/2021;Abertura;470.959381
1552;23/10/2021;Abertura;478.942261
1553;24/10/2021;Abertura;485.990143
1554;25/10/2021;Abertura;475.924255
1555;26/10/2021;Abertura;484.706879
1556;27/10/2021;Abertura;478.121063
1557;28/10/2021;Abertura;448.885834
1558;29/10/2021;Abertura;492.432556
1559;30/10/2021;Abertura;529.822693
1560;31/10/2021;Abertura;528.547302
1561;01/11/2021;Abertura;524.738220
1562;02/11/2021;Abertura;551.747559
1563;03/11/2021;Abertura;554.557373
1564;04/11/2021;Abertura;568.578125
1565;05/11/2021;Abertura;559.390503
1566;06/11/2021;Abertura;608.263489
1567;07/11/2021;Abertura;638.186035
1568;08/11/2021;Abertura;650.467407
1569;09/11/2021;Abertura;654.000366
1570;10/11/2021;Abertura;635.038391
1571;11/11/2021;Abertura;615.455200
1572;12/11/2021;Abertura;629.144226
1573;13/11/2021;Abertura;627.079590
1574;14/11/2021;Abertura;650.062256
1575;15/11/2021;Abertura;650.943115
1576;16/11/2021;Abertura;634.947632
1577;17/11/2021;Abertura;589.328064
1578;18/11/2021;Abertura;578.034851
1579;19/11/2021;Abertura;531.505127
1580;20/11/2021;Abertura;581.478516
1581;21/11/2021;Abertura;604.408997
1582;22/11/2021;Abertura;584.815796
1583;23/11/2021;Abertura;559.570190
1584;24/11/2021;Abertura;591.195557
1585;25/11/2021;Abertura;590.356995
1586;26/11/2021;Abertura;639.003601
1587;27/11/2021;Abertura;587.103333
1588;28/11/2021;Abertura;601.006409
1589;29/11/2021;Abertura;611.762634
1590;30/11/2021;Abertura;623.956970
1591;01/12/2021;Abertura;621.812866
1592;02/12/2021;Abertura;625.484863
1593;25/07/2017;Fechamento;0.105870
1594;26/07/2017;Fechamento;0.105138
1595;27/07/2017;Fechamento;0.107737
1596;28/07/2017;Fechamento;0.104067
1597;29/07/2017;Fechamento;0.107811
1598;30/07/2017;Fechamento;0.106414
1599;31/07/2017;Fechamento;0.104250
1600;01/08/2017;Fechamento;0.099867
1601;02/08/2017;Fechamento;0.100452
1602;03/08/2017;Fechamento;0.106642
1603;04/08/2017;Fechamento;0.107494
1604;05/08/2017;Fechamento;0.128871
1605;06/08/2017;Fechamento;0.130999
1606;07/08/2017;Fechamento;0.148848
1607;08/08/2017;Fechamento;0.224421
1608;09/08/2017;Fechamento;0.242912
1609;10/08/2017;Fechamento;0.349079
1610;11/08/2017;Fechamento;0.392572
1611;12/08/2017;Fechamento;0.446365
1612;13/08/2017;Fechamento;0.876828
1613;14/08/2017;Fechamento;1.295570
1614;15/08/2017;Fechamento;1.056550
1615;16/08/2017;Fechamento;1.437240
1616;17/08/2017;Fechamento;1.967150
1617;18/08/2017;Fechamento;2.384000
1618;19/08/2017;Fechamento;2.093370
1619;20/08/2017;Fechamento;2.502580
1620;21/08/2017;Fechamento;2.701110
1621;22/08/2017;Fechamento;2.485270
1622;23/08/2017;Fechamento;2.580430
1623;24/08/2017;Fechamento;2.379320
1624;25/08/2017;Fechamento;2.496870
1625;26/08/2017;Fechamento;2.169360
1626;27/08/2017;Fechamento;2.005190
1627;28/08/2017;Fechamento;2.042900
1628;29/08/2017;Fechamento;2.327580
1629;30/08/2017;Fechamento;2.350050
1630;31/08/2017;Fechamento;2.203790
1631;01/09/2017;Fechamento;2.384170
1632;02/09/2017;Fechamento;1.992680
1633;03/09/2017;Fechamento;1.575800
1634;04/09/2017;Fechamento;1.049570
1635;05/09/2017;Fechamento;0.973716
1636;06/09/2017;Fechamento;1.086140
1637;07/09/2017;Fechamento;1.366220
1638;08/09/2017;Fechamento;1.006830
1639;09/09/2017;Fechamento;0.989301
1640;10/09/2017;Fechamento;0.942159
1641;11/09/2017;Fechamento;1.025810
1642;12/09/2017;Fechamento;1.035680
1643;13/09/2017;Fechamento;0.937204
1644;14/09/2017;Fechamento;0.678784
1645;15/09/2017;Fechamento;0.799709
1646;16/09/2017;Fechamento;0.804198
1647;17/09/2017;Fechamento;0.789589
1648;18/09/2017;Fechamento;0.909202
1649;19/09/2017;Fechamento;0.802425
1650;20/09/2017;Fechamento;0.747890
1651;21/09/2017;Fechamento;0.702140
1652;22/09/2017;Fechamento;0.715893
1653;23/09/2017;Fechamento;0.770965
1654;24/09/2017;Fechamento;0.783268
1655;25/09/2017;Fechamento;0.917059
1656;26/09/2017;Fechamento;0.860747
1657;27/09/2017;Fechamento;1.143660
1658;28/09/2017;Fechamento;1.377880
1659;29/09/2017;Fechamento;1.266240
1660;30/09/2017;Fechamento;1.283580
1661;01/10/2017;Fechamento;1.526530
1662;02/10/2017;Fechamento;1.964670
1663;03/10/2017;Fechamento;1.820700
1664;04/10/2017;Fechamento;1.601480
1665;05/10/2017;Fechamento;1.678490
1666;06/10/2017;Fechamento;1.579910
1667;07/10/2017;Fechamento;1.584250
1668;08/10/2017;Fechamento;1.217230
1669;09/10/2017;Fechamento;1.403780
1670;10/10/2017;Fechamento;1.393360
1671;11/10/2017;Fechamento;1.433730
1672;12/10/2017;Fechamento;1.343760
1673;13/10/2017;Fechamento;1.435480
1674;14/10/2017;Fechamento;1.538190
1675;15/10/2017;Fechamento;1.558440
1676;16/10/2017;Fechamento;1.440700
1677;17/10/2017;Fechamento;1.389950
1678;18/10/2017;Fechamento;1.327560
1679;19/10/2017;Fechamento;1.284610
1680;20/10/2017;Fechamento;1.241920
1681;21/10/2017;Fechamento;1.254050
1682;22/10/2017;Fechamento;1.213770
1683;23/10/2017;Fechamento;1.183730
1684;24/10/2017;Fechamento;1.248430
1685;25/10/2017;Fechamento;1.252780
1686;26/10/2017;Fechamento;1.208600
1687;27/10/2017;Fechamento;1.174180
1688;28/10/2017;Fechamento;1.152570
1689;29/10/2017;Fechamento;1.241230
1690;30/10/2017;Fechamento;1.312270
1691;31/10/2017;Fechamento;1.312890
1692;01/11/2017;Fechamento;1.261540
1693;02/11/2017;Fechamento;1.299630
1694;03/11/2017;Fechamento;1.459220
1695;04/11/2017;Fechamento;1.637200
1696;05/11/2017;Fechamento;1.521660
1697;06/11/2017;Fechamento;1.569790
1698;07/11/2017;Fechamento;1.806440
1699;08/11/2017;Fechamento;2.031020
1700;09/11/2017;Fechamento;1.990770
1701;10/11/2017;Fechamento;1.796840
1702;11/11/2017;Fechamento;1.670470
1703;12/11/2017;Fechamento;1.519690
1704;13/11/2017;Fechamento;1.686620
1705;14/11/2017;Fechamento;1.592580
1706;15/11/2017;Fechamento;1.530450
1707;16/11/2017;Fechamento;1.577920
1708;17/11/2017;Fechamento;1.510360
1709;18/11/2017;Fechamento;1.674330
1710;19/11/2017;Fechamento;1.613770
1711;20/11/2017;Fechamento;1.624450
1712;21/11/2017;Fechamento;1.574060
1713;22/11/2017;Fechamento;1.611750
1714;23/11/2017;Fechamento;1.548700
1715;24/11/2017;Fechamento;1.717710
1716;25/11/2017;Fechamento;1.873870
1717;26/11/2017;Fechamento;1.853130
1718;27/11/2017;Fechamento;1.942980
1719;28/11/2017;Fechamento;1.917110
1720;29/11/2017;Fechamento;1.751530
1721;30/11/2017;Fechamento;1.996970
1722;01/12/2017;Fechamento;2.070230
1723;02/12/2017;Fechamento;2.084160
1724;03/12/2017;Fechamento;2.227250
1725;04/12/2017;Fechamento;2.491680
1726;05/12/2017;Fechamento;2.595300
1727;06/12/2017;Fechamento;2.587690
1728;07/12/2017;Fechamento;2.779950
1729;08/12/2017;Fechamento;2.830670
1730;09/12/2017;Fechamento;2.610430
1731;10/12/2017;Fechamento;2.483370
1732;11/12/2017;Fechamento;2.706650
1733;12/12/2017;Fechamento;2.684750
1734;13/12/2017;Fechamento;2.778100
1735;14/12/2017;Fechamento;3.158740
1736;15/12/2017;Fechamento;3.996150
1737;16/12/2017;Fechamento;4.664650
1738;17/12/2017;Fechamento;5.756720
1739;18/12/2017;Fechamento;5.615850
1740;19/12/2017;Fechamento;5.792330
1741;20/12/2017;Fechamento;5.176210
1742;21/12/2017;Fechamento;5.180010
1743;22/12/2017;Fechamento;4.336150
1744;23/12/2017;Fechamento;4.839260
1745;24/12/2017;Fechamento;5.285680
1746;25/12/2017;Fechamento;6.560010
1747;26/12/2017;Fechamento;9.029420
1748;27/12/2017;Fechamento;10.107000
1749;28/12/2017;Fechamento;9.321410
1750;29/12/2017;Fechamento;8.807600
1751;30/12/2017;Fechamento;7.841010
1752;31/12/2017;Fechamento;8.635580
1753;01/01/2018;Fechamento;8.414610
1754;02/01/2018;Fechamento;8.837770
1755;03/01/2018;Fechamento;9.535880
1756;04/01/2018;Fechamento;9.213990
1757;05/01/2018;Fechamento;14.917200
1758;06/01/2018;Fechamento;22.759800
1759;07/01/2018;Fechamento;18.656799
1760;08/01/2018;Fechamento;18.260900
1761;09/01/2018;Fechamento;17.411800
1762;10/01/2018;Fechamento;17.390800
1763;11/01/2018;Fechamento;21.042700
1764;12/01/2018;Fechamento;22.316299
1765;13/01/2018;Fechamento;22.174400
1766;14/01/2018;Fechamento;20.777300
1767;15/01/2018;Fechamento;19.564699
1768;16/01/2018;Fechamento;13.891900
1769;17/01/2018;Fechamento;14.203200
1770;18/01/2018;Fechamento;14.280400
1771;19/01/2018;Fechamento;14.940600
1772;20/01/2018;Fechamento;16.190300
1773;21/01/2018;Fechamento;14.068300
1774;22/01/2018;Fechamento;13.014600
1775;23/01/2018;Fechamento;13.093500
1776;24/01/2018;Fechamento;13.628700
1777;25/01/2018;Fechamento;13.228400
1778;26/01/2018;Fechamento;13.218200
1779;27/01/2018;Fechamento;13.253000
1780;28/01/2018;Fechamento;13.540200
1781;29/01/2018;Fechamento;12.764500
1782;30/01/2018;Fechamento;11.250700
1783;31/01/2018;Fechamento;11.145000
1784;01/02/2018;Fechamento;9.515840
1785;02/02/2018;Fechamento;9.652290
1786;03/02/2018;Fechamento;9.749680
1787;04/02/2018;Fechamento;8.458640
1788;05/02/2018;Fechamento;6.705030
1789;06/02/2018;Fechamento;8.288850
1790;07/02/2018;Fechamento;8.095010
1791;08/02/2018;Fechamento;8.595500
1792;09/02/2018;Fechamento;9.730460
1793;10/02/2018;Fechamento;9.255970
1794;11/02/2018;Fechamento;8.704910
1795;12/02/2018;Fechamento;9.322470
1796;13/02/2018;Fechamento;8.986780
1797;14/02/2018;Fechamento;10.400600
1798;15/02/2018;Fechamento;10.931100
1799;16/02/2018;Fechamento;11.201600
1800;17/02/2018;Fechamento;11.689300
1801;18/02/2018;Fechamento;10.702400
1802;19/02/2018;Fechamento;11.075700
1803;20/02/2018;Fechamento;9.904510
1804;21/02/2018;Fechamento;9.380790
1805;22/02/2018;Fechamento;8.904030
1806;23/02/2018;Fechamento;9.692110
1807;24/02/2018;Fechamento;9.141910
1808;25/02/2018;Fechamento;9.346600
1809;26/02/2018;Fechamento;9.902320
1810;27/02/2018;Fechamento;10.659900
1811;28/02/2018;Fechamento;10.438200
1812;01/03/2018;Fechamento;10.509700
1813;02/03/2018;Fechamento;10.224800
1814;03/03/2018;Fechamento;10.217900
1815;04/03/2018;Fechamento;10.348100
1816;05/03/2018;Fechamento;10.110500
1817;06/03/2018;Fechamento;9.384380
1818;07/03/2018;Fechamento;9.034880
1819;08/03/2018;Fechamento;8.310440
1820;09/03/2018;Fechamento;8.313070
1821;10/03/2018;Fechamento;7.671660
1822;11/03/2018;Fechamento;8.272380
1823;12/03/2018;Fechamento;8.039270
1824;13/03/2018;Fechamento;10.115200
1825;14/03/2018;Fechamento;8.959210
1826;15/03/2018;Fechamento;9.099080
1827;16/03/2018;Fechamento;9.111320
1828;17/03/2018;Fechamento;8.987740
1829;18/03/2018;Fechamento;8.951850
1830;19/03/2018;Fechamento;8.992740
1831;20/03/2018;Fechamento;9.160930
1832;21/03/2018;Fechamento;9.982000
1833;22/03/2018;Fechamento;10.066300
1834;23/03/2018;Fechamento;11.737600
1835;24/03/2018;Fechamento;13.089100
1836;25/03/2018;Fechamento;12.783100
1837;26/03/2018;Fechamento;12.061400
1838;27/03/2018;Fechamento;11.508300
1839;28/03/2018;Fechamento;11.640400
1840;29/03/2018;Fechamento;10.196100
1841;30/03/2018;Fechamento;10.350400
1842;31/03/2018;Fechamento;11.055900
1843;01/04/2018;Fechamento;11.066200
1844;02/04/2018;Fechamento;12.620700
1845;03/04/2018;Fechamento;13.360700
1846;04/04/2018;Fechamento;12.190400
1847;05/04/2018;Fechamento;12.453600
1848;06/04/2018;Fechamento;12.258400
1849;07/04/2018;Fechamento;12.455700
1850;08/04/2018;Fechamento;12.117600
1851;09/04/2018;Fechamento;11.868300
1852;10/04/2018;Fechamento;12.036200
1853;11/04/2018;Fechamento;12.230900
1854;12/04/2018;Fechamento;12.952500
1855;13/04/2018;Fechamento;13.536800
1856;14/04/2018;Fechamento;13.244400
1857;15/04/2018;Fechamento;13.058800
1858;16/04/2018;Fechamento;12.210000
1859;17/04/2018;Fechamento;11.769400
1860;18/04/2018;Fechamento;12.275700
1861;19/04/2018;Fechamento;12.352600
1862;20/04/2018;Fechamento;12.575200
1863;21/04/2018;Fechamento;13.378400
1864;22/04/2018;Fechamento;12.875900
1865;23/04/2018;Fechamento;13.625300
1866;24/04/2018;Fechamento;15.266000
1867;25/04/2018;Fechamento;13.290900
1868;26/04/2018;Fechamento;14.653600
1869;27/04/2018;Fechamento;14.329100
1870;28/04/2018;Fechamento;15.200100
1871;29/04/2018;Fechamento;15.056200
1872;30/04/2018;Fechamento;14.312100
1873;01/05/2018;Fechamento;14.164300
1874;02/05/2018;Fechamento;14.409200
1875;03/05/2018;Fechamento;14.652600
1876;04/05/2018;Fechamento;14.329500
1877;05/05/2018;Fechamento;14.368700
1878;06/05/2018;Fechamento;13.942600
1879;07/05/2018;Fechamento;13.702500
1880;08/05/2018;Fechamento;13.529000
1881;09/05/2018;Fechamento;14.660200
1882;10/05/2018;Fechamento;13.818400
1883;11/05/2018;Fechamento;12.993900
1884;12/05/2018;Fechamento;12.943900
1885;13/05/2018;Fechamento;13.118700
1886;14/05/2018;Fechamento;12.870700
1887;15/05/2018;Fechamento;12.567800
1888;16/05/2018;Fechamento;12.260500
1889;17/05/2018;Fechamento;12.465000
1890;18/05/2018;Fechamento;15.135400
1891;19/05/2018;Fechamento;14.245700
1892;20/05/2018;Fechamento;14.117800
1893;21/05/2018;Fechamento;14.722300
1894;22/05/2018;Fechamento;13.925500
1895;23/05/2018;Fechamento;12.626200
1896;24/05/2018;Fechamento;13.000300
1897;25/05/2018;Fechamento;13.008000
1898;26/05/2018;Fechamento;12.759100
1899;27/05/2018;Fechamento;12.605800
1900;28/05/2018;Fechamento;11.894300
1901;29/05/2018;Fechamento;12.571700
1902;30/05/2018;Fechamento;12.570900
1903;31/05/2018;Fechamento;14.190200
1904;01/06/2018;Fechamento;14.240800
1905;02/06/2018;Fechamento;14.679700
1906;03/06/2018;Fechamento;14.566000
1907;04/06/2018;Fechamento;14.261100
1908;05/06/2018;Fechamento;15.599300
1909;06/06/2018;Fechamento;17.247499
1910;07/06/2018;Fechamento;16.263100
1911;08/06/2018;Fechamento;16.273800
1912;09/06/2018;Fechamento;15.963200
1913;10/06/2018;Fechamento;14.184200
1914;11/06/2018;Fechamento;15.383500
1915;12/06/2018;Fechamento;15.226200
1916;13/06/2018;Fechamento;14.589100
1917;14/06/2018;Fechamento;14.895300
1918;15/06/2018;Fechamento;15.048100
1919;16/06/2018;Fechamento;15.809200
1920;17/06/2018;Fechamento;16.578800
1921;18/06/2018;Fechamento;16.879700
1922;19/06/2018;Fechamento;16.699600
1923;20/06/2018;Fechamento;16.061899
1924;21/06/2018;Fechamento;17.053301
1925;22/06/2018;Fechamento;15.593900
1926;23/06/2018;Fechamento;15.551200
1927;24/06/2018;Fechamento;14.447600
1928;25/06/2018;Fechamento;14.920900
1929;26/06/2018;Fechamento;14.120000
1930;27/06/2018;Fechamento;14.050100
1931;28/06/2018;Fechamento;14.124600
1932;29/06/2018;Fechamento;14.508600
1933;30/06/2018;Fechamento;14.657300
1934;01/07/2018;Fechamento;14.404100
1935;02/07/2018;Fechamento;14.570600
1936;03/07/2018;Fechamento;14.171500
1937;04/07/2018;Fechamento;14.005500
1938;05/07/2018;Fechamento;13.850500
1939;06/07/2018;Fechamento;13.529600
1940;07/07/2018;Fechamento;14.404800
1941;08/07/2018;Fechamento;13.991900
1942;09/07/2018;Fechamento;13.664500
1943;10/07/2018;Fechamento;12.761300
1944;11/07/2018;Fechamento;12.704900
1945;12/07/2018;Fechamento;12.070600
1946;13/07/2018;Fechamento;12.180100
1947;14/07/2018;Fechamento;12.096500
1948;15/07/2018;Fechamento;12.289100
1949;16/07/2018;Fechamento;13.237300
1950;17/07/2018;Fechamento;13.712800
1951;18/07/2018;Fechamento;12.864800
1952;19/07/2018;Fechamento;12.918000
1953;20/07/2018;Fechamento;12.070900
1954;21/07/2018;Fechamento;12.185300
1955;22/07/2018;Fechamento;12.119900
1956;23/07/2018;Fechamento;12.019900
1957;24/07/2018;Fechamento;12.145100
1958;25/07/2018;Fechamento;12.939400
1959;26/07/2018;Fechamento;13.397300
1960;27/07/2018;Fechamento;13.922700
1961;28/07/2018;Fechamento;14.601700
1962;29/07/2018;Fechamento;14.021200
1963;30/07/2018;Fechamento;13.216900
1964;31/07/2018;Fechamento;13.775400
1965;01/08/2018;Fechamento;13.573900
1966;02/08/2018;Fechamento;14.176900
1967;03/08/2018;Fechamento;14.134600
1968;04/08/2018;Fechamento;13.842400
1969;05/08/2018;Fechamento;13.623200
1970;06/08/2018;Fechamento;13.699100
1971;07/08/2018;Fechamento;13.146100
1972;08/08/2018;Fechamento;12.143700
1973;09/08/2018;Fechamento;12.858000
1974;10/08/2018;Fechamento;12.130800
1975;11/08/2018;Fechamento;11.736600
1976;12/08/2018;Fechamento;11.741800
1977;13/08/2018;Fechamento;10.228200
1978;14/08/2018;Fechamento;9.420110
1979;15/08/2018;Fechamento;9.463010
1980;16/08/2018;Fechamento;9.802330
1981;17/08/2018;Fechamento;10.867800
1982;18/08/2018;Fechamento;9.907580
1983;19/08/2018;Fechamento;10.156200
1984;20/08/2018;Fechamento;9.700930
1985;21/08/2018;Fechamento;9.714630
1986;22/08/2018;Fechamento;9.539730
1987;23/08/2018;Fechamento;9.715040
1988;24/08/2018;Fechamento;10.234700
1989;25/08/2018;Fechamento;10.135800
1990;26/08/2018;Fechamento;10.185600
1991;27/08/2018;Fechamento;11.212800
1992;28/08/2018;Fechamento;11.486100
1993;29/08/2018;Fechamento;11.173500
1994;30/08/2018;Fechamento;10.762600
1995;31/08/2018;Fechamento;11.013800
1996;01/09/2018;Fechamento;11.379400
1997;02/09/2018;Fechamento;11.299400
1998;03/09/2018;Fechamento;11.261100
1999;04/09/2018;Fechamento;11.359200
2000;05/09/2018;Fechamento;10.086600
2001;06/09/2018;Fechamento;10.284200
2002;07/09/2018;Fechamento;10.037300
2003;08/09/2018;Fechamento;9.520080
2004;09/09/2018;Fechamento;9.512630
2005;10/09/2018;Fechamento;9.524870
2006;11/09/2018;Fechamento;9.373960
2007;12/09/2018;Fechamento;9.214430
2008;13/09/2018;Fechamento;9.604060
2009;14/09/2018;Fechamento;9.930050
2010;15/09/2018;Fechamento;10.110300
2011;16/09/2018;Fechamento;9.936020
2012;17/09/2018;Fechamento;9.405260
2013;18/09/2018;Fechamento;9.544060
2014;19/09/2018;Fechamento;9.619090
2015;20/09/2018;Fechamento;10.074500
2016;21/09/2018;Fechamento;10.410800
2017;22/09/2018;Fechamento;10.245000
2018;23/09/2018;Fechamento;10.280600
2019;24/09/2018;Fechamento;10.035900
2020;25/09/2018;Fechamento;9.783160
2021;26/09/2018;Fechamento;9.736630
2022;27/09/2018;Fechamento;10.031200
2023;28/09/2018;Fechamento;9.969340
2024;29/09/2018;Fechamento;9.999140
2025;30/09/2018;Fechamento;10.017800
2026;01/10/2018;Fechamento;9.943660
2027;02/10/2018;Fechamento;10.356800
2028;03/10/2018;Fechamento;10.271200
2029;04/10/2018;Fechamento;10.255600
2030;05/10/2018;Fechamento;10.636200
2031;06/10/2018;Fechamento;10.372100
2032;07/10/2018;Fechamento;10.519000
2033;08/10/2018;Fechamento;10.506600
2034;09/10/2018;Fechamento;10.384900
2035;10/10/2018;Fechamento;10.328000
2036;11/10/2018;Fechamento;9.301320
2037;12/10/2018;Fechamento;9.528940
2038;13/10/2018;Fechamento;9.540360
2039;14/10/2018;Fechamento;9.496740
2040;15/10/2018;Fechamento;10.316100
2041;16/10/2018;Fechamento;10.010900
2042;17/10/2018;Fechamento;9.904470
2043;18/10/2018;Fechamento;9.716580
2044;19/10/2018;Fechamento;9.766750
2045;20/10/2018;Fechamento;9.754630
2046;21/10/2018;Fechamento;9.743300
2047;22/10/2018;Fechamento;9.726850
2048;23/10/2018;Fechamento;9.803080
2049;24/10/2018;Fechamento;9.745320
2050;25/10/2018;Fechamento;9.692280
2051;26/10/2018;Fechamento;9.702680
2052;27/10/2018;Fechamento;9.654450
2053;28/10/2018;Fechamento;9.666790
2054;29/10/2018;Fechamento;9.402620
2055;30/10/2018;Fechamento;9.387040
2056;31/10/2018;Fechamento;9.364960
2057;01/11/2018;Fechamento;9.549220
2058;02/11/2018;Fechamento;9.573080
2059;03/11/2018;Fechamento;9.530210
2060;04/11/2018;Fechamento;9.627540
2061;05/11/2018;Fechamento;9.672510
2062;06/11/2018;Fechamento;9.780810
2063;07/11/2018;Fechamento;9.816930
2064;08/11/2018;Fechamento;9.650950
2065;09/11/2018;Fechamento;9.554200
2066;10/11/2018;Fechamento;9.557520
2067;11/11/2018;Fechamento;9.466000
2068;12/11/2018;Fechamento;9.361220
2069;13/11/2018;Fechamento;9.248410
2070;14/11/2018;Fechamento;8.407010
2071;15/11/2018;Fechamento;8.184860
2072;16/11/2018;Fechamento;7.884480
2073;17/11/2018;Fechamento;7.718200
2074;18/11/2018;Fechamento;7.999760
2075;19/11/2018;Fechamento;6.632090
2076;20/11/2018;Fechamento;5.760210
2077;21/11/2018;Fechamento;6.199050
2078;22/11/2018;Fechamento;5.755550
2079;23/11/2018;Fechamento;5.557430
2080;24/11/2018;Fechamento;5.115280
2081;25/11/2018;Fechamento;5.180580
2082;26/11/2018;Fechamento;4.926450
2083;27/11/2018;Fechamento;4.913050
2084;28/11/2018;Fechamento;5.336960
2085;29/11/2018;Fechamento;5.346633
2086;30/11/2018;Fechamento;5.078572
2087;01/12/2018;Fechamento;5.288723
2088;02/12/2018;Fechamento;5.250417
2089;03/12/2018;Fechamento;5.109251
2090;04/12/2018;Fechamento;5.880791
2091;05/12/2018;Fechamento;5.984278
2092;06/12/2018;Fechamento;4.951687
2093;07/12/2018;Fechamento;4.528650
2094;08/12/2018;Fechamento;4.700418
2095;09/12/2018;Fechamento;4.859104
2096;10/12/2018;Fechamento;4.712263
2097;11/12/2018;Fechamento;4.940698
2098;12/12/2018;Fechamento;5.023137
2099;13/12/2018;Fechamento;4.650704
2100;14/12/2018;Fechamento;4.533357
2101;15/12/2018;Fechamento;4.563012
2102;16/12/2018;Fechamento;4.645258
2103;17/12/2018;Fechamento;5.110017
2104;18/12/2018;Fechamento;5.600270
2105;19/12/2018;Fechamento;5.491901
2106;20/12/2018;Fechamento;5.792257
2107;21/12/2018;Fechamento;5.567144
2108;22/12/2018;Fechamento;5.930578
2109;23/12/2018;Fechamento;6.059008
2110;24/12/2018;Fechamento;6.144924
2111;25/12/2018;Fechamento;5.547575
2112;26/12/2018;Fechamento;5.713105
2113;27/12/2018;Fechamento;5.275450
2114;28/12/2018;Fechamento;6.011828
2115;29/12/2018;Fechamento;5.832340
2116;30/12/2018;Fechamento;5.995711
2117;31/12/2018;Fechamento;6.164732
2118;01/01/2019;Fechamento;6.075273
2119;02/01/2019;Fechamento;6.188613
2120;03/01/2019;Fechamento;5.903535
2121;04/01/2019;Fechamento;6.065138
2122;05/01/2019;Fechamento;6.065543
